store_id,date,labor_hours,labor_cost
8,6/8/2025,51,1224
15,4/14/2025,42,966
1,11/5/2025,32,640
6,2/23/2025,35,770
10,9/19/2025,32,736
2,4/10/2025,26,624
9,3/2/2025,42,798
2,8/31/2025,28,420
6,4/3/2025,36,792
25,10/24/2025,43,645
3,12/13/2025,49,882
1,5/20/2025,44,968
14,1/14/2025,54,1134
22,10/9/2025,42,756
25,1/29/2025,42,672
2,11/14/2025,37,555
11,5/26/2025,29,435
22,5/17/2025,38,950
2,8/22/2025,24,456
20,8/23/2025,59,1416
9,10/16/2025,51,765
18,8/17/2025,24,408
17,1/12/2025,51,867
16,10/8/2025,50,800
11,11/20/2025,35,595
4,11/11/2025,26,598
20,8/10/2025,42,630
18,5/2/2025,36,684
20,4/7/2025,34,544
12,9/29/2025,56,1288
10,1/5/2025,42,714
22,12/11/2025,24,528
18,1/22/2025,51,816
10,4/14/2025,44,968
15,7/12/2025,41,1025
25,4/19/2025,55,1375
6,10/18/2025,42,798
18,1/31/2025,34,816
4,7/29/2025,55,825
12,7/30/2025,28,532
21,5/8/2025,64,1600
9,1/15/2025,56,1008
17,3/19/2025,45,900
19,3/18/2025,42,714
9,7/28/2025,33,495
1,1/15/2025,25,400
13,10/4/2025,63,1008
3,8/2/2025,59,1180
9,7/24/2025,49,784
15,4/15/2025,42,756
13,7/29/2025,51,816
11,5/27/2025,33,561
25,10/28/2025,32,640
13,3/2/2025,60,1500
18,9/20/2025,27,621
23,1/15/2025,61,1281
13,3/8/2025,36,792
5,5/27/2025,54,1350
2,7/1/2025,41,861
2,8/31/2025,27,486
15,4/5/2025,53,1272
7,9/4/2025,62,1302
23,1/14/2025,58,870
12,1/23/2025,34,646
3,9/3/2025,24,384
16,4/28/2025,30,480
2,10/19/2025,63,1512
13,1/19/2025,53,954
23,2/10/2025,44,924
1,10/12/2025,47,893
25,9/26/2025,29,522
12,12/16/2025,61,1525
12,8/26/2025,39,858
17,2/24/2025,35,525
2,12/19/2025,62,1426
2,4/7/2025,43,774
11,8/6/2025,64,1600
13,3/18/2025,55,825
17,10/27/2025,26,390
22,7/18/2025,60,1440
20,7/28/2025,34,680
5,4/11/2025,32,608
13,8/24/2025,36,828
11,4/14/2025,47,1034
22,4/27/2025,57,1026
3,12/17/2025,62,1054
21,7/5/2025,46,690
7,12/21/2025,59,885
19,9/13/2025,54,1026
19,8/7/2025,64,1024
5,11/7/2025,64,1088
13,7/18/2025,46,920
23,5/11/2025,41,738
18,1/5/2025,57,1254
23,5/4/2025,43,989
25,4/24/2025,27,405
18,2/19/2025,42,966
18,9/7/2025,41,1025
3,11/2/2025,55,1100
21,12/28/2025,35,805
11,5/8/2025,55,1265
8,11/22/2025,64,1024
10,12/20/2025,60,1080
23,6/19/2025,29,667
24,6/21/2025,38,570
19,4/22/2025,57,1026
11,1/10/2025,37,592
1,3/21/2025,51,1020
5,5/22/2025,52,884
15,3/16/2025,37,925
10,2/18/2025,48,1056
20,5/20/2025,52,1196
10,6/9/2025,63,1008
2,5/27/2025,47,940
20,3/10/2025,49,784
19,4/15/2025,46,1012
3,11/28/2025,47,752
8,9/26/2025,63,1386
16,3/21/2025,64,1472
21,10/7/2025,39,780
7,2/11/2025,44,660
17,4/13/2025,44,836
18,4/14/2025,48,816
2,3/15/2025,32,800
21,3/22/2025,61,1525
22,8/23/2025,26,468
2,7/2/2025,25,525
20,4/18/2025,35,525
14,1/27/2025,29,609
12,4/12/2025,51,1275
5,12/25/2025,40,800
20,5/24/2025,42,1050
2,1/23/2025,51,1173
14,6/23/2025,64,1088
6,11/5/2025,56,1232
9,3/31/2025,32,768
16,8/27/2025,30,720
14,8/18/2025,39,624
20,9/19/2025,26,572
8,3/22/2025,33,792
17,1/27/2025,47,1175
16,1/18/2025,45,900
3,3/10/2025,58,1218
17,9/10/2025,30,540
23,5/4/2025,24,432
6,7/4/2025,59,1180
14,2/2/2025,34,816
7,6/8/2025,44,748
7,2/4/2025,51,1173
16,2/15/2025,43,1032
23,7/7/2025,39,585
11,11/16/2025,58,928
15,9/3/2025,36,720
17,9/9/2025,62,992
6,4/14/2025,32,672
19,1/7/2025,46,736
16,1/4/2025,28,448
19,10/16/2025,25,600
1,5/16/2025,49,931
12,5/8/2025,25,500
2,8/28/2025,30,690
10,12/31/2025,29,696
17,5/20/2025,53,1113
12,2/16/2025,35,700
21,1/18/2025,33,561
20,12/14/2025,30,450
14,5/19/2025,24,456
20,3/16/2025,44,792
3,5/16/2025,26,650
14,4/19/2025,63,1008
4,7/15/2025,36,792
3,10/10/2025,43,645
8,6/15/2025,41,820
23,1/19/2025,60,1500
22,5/25/2025,27,540
16,7/30/2025,61,1525
24,8/15/2025,28,448
5,2/20/2025,58,1044
2,7/18/2025,42,714
4,8/17/2025,45,855
2,5/7/2025,51,1224
8,12/25/2025,34,782
22,4/20/2025,44,704
6,10/13/2025,36,720
23,4/30/2025,43,989
15,8/14/2025,63,1323
9,7/30/2025,56,1120
7,6/1/2025,24,504
17,12/4/2025,33,561
20,4/28/2025,39,663
25,8/26/2025,58,1334
22,4/13/2025,40,920
10,8/23/2025,33,792
5,2/11/2025,62,930
17,3/19/2025,46,1104
15,4/18/2025,42,672
3,7/21/2025,53,1060
9,11/7/2025,51,1071
23,1/14/2025,28,504
11,6/3/2025,53,1272
10,6/28/2025,51,1071
11,6/4/2025,63,1260
16,11/6/2025,61,1037
15,6/20/2025,25,475
24,11/14/2025,40,880
25,1/27/2025,62,1178
12,12/18/2025,31,527
15,3/9/2025,36,720
9,5/8/2025,35,840
19,6/9/2025,24,408
6,1/11/2025,39,858
21,5/10/2025,63,1260
21,7/9/2025,41,1025
8,3/11/2025,43,731
14,10/9/2025,28,448
14,8/30/2025,39,585
8,10/31/2025,50,950
18,3/26/2025,26,416
3,11/14/2025,37,888
7,5/29/2025,48,912
12,1/5/2025,29,464
1,1/4/2025,31,713
15,9/8/2025,53,795
24,5/12/2025,57,1368
6,10/16/2025,44,924
12,1/23/2025,64,1472
14,8/18/2025,33,627
16,10/15/2025,24,384
10,6/15/2025,41,779
21,10/12/2025,64,1024
24,9/29/2025,45,1080
18,10/23/2025,43,1075
24,8/31/2025,32,544
6,12/24/2025,34,646
23,2/3/2025,37,888
7,10/28/2025,42,924
20,9/26/2025,37,703
10,5/25/2025,36,720
14,2/4/2025,24,360
13,7/9/2025,54,1080
4,10/30/2025,30,630
9,2/21/2025,50,750
18,10/27/2025,28,588
8,11/16/2025,34,646
19,11/13/2025,53,848
5,9/8/2025,44,748
19,12/28/2025,45,990
16,4/20/2025,61,1464
21,8/31/2025,45,720
19,3/28/2025,28,532
12,4/3/2025,36,828
12,10/16/2025,49,1078
12,1/16/2025,52,1248
25,8/30/2025,50,1000
8,11/15/2025,57,912
19,12/26/2025,30,750
3,9/10/2025,41,861
23,2/10/2025,26,572
15,10/16/2025,29,580
10,5/23/2025,34,510
4,5/30/2025,54,1350
5,4/25/2025,57,969
5,9/1/2025,54,1134
17,4/22/2025,50,850
10,6/22/2025,32,544
21,5/27/2025,42,1050
18,9/21/2025,44,748
21,8/25/2025,45,945
23,5/27/2025,39,897
7,7/28/2025,49,931
23,3/28/2025,45,855
21,2/18/2025,40,840
12,9/19/2025,35,700
15,11/9/2025,33,561
18,11/6/2025,37,777
14,9/19/2025,46,782
17,5/19/2025,53,1113
14,8/17/2025,57,912
20,11/17/2025,51,1224
5,6/5/2025,30,720
18,10/26/2025,49,784
14,8/25/2025,44,748
1,1/21/2025,63,1449
14,1/17/2025,46,1104
14,11/8/2025,45,720
12,12/14/2025,58,1160
1,9/21/2025,60,1200
4,6/18/2025,40,920
8,1/23/2025,37,666
20,12/28/2025,47,1034
23,2/22/2025,56,1064
14,9/25/2025,33,561
6,5/15/2025,38,646
19,12/15/2025,50,1250
5,12/5/2025,47,705
13,5/4/2025,41,820
18,5/28/2025,37,703
14,5/13/2025,26,650
6,1/23/2025,57,1254
19,2/20/2025,57,1425
1,12/17/2025,38,912
8,3/14/2025,40,960
1,12/27/2025,39,780
7,4/14/2025,45,855
24,6/16/2025,36,648
2,8/29/2025,64,1280
5,7/12/2025,62,1116
6,1/28/2025,33,594
1,6/20/2025,36,828
7,8/3/2025,54,1026
17,10/2/2025,32,576
2,8/4/2025,52,988
7,7/10/2025,60,1320
13,8/26/2025,63,1260
3,10/29/2025,53,901
11,6/3/2025,43,903
10,6/16/2025,47,1175
20,7/21/2025,24,552
23,6/11/2025,40,640
5,3/21/2025,32,640
12,3/28/2025,50,800
7,3/31/2025,31,527
10,3/4/2025,58,1334
7,3/10/2025,43,989
7,5/20/2025,64,1408
23,3/16/2025,39,975
13,3/19/2025,49,1127
4,6/3/2025,28,616
22,7/13/2025,55,1320
2,12/24/2025,40,640
9,8/9/2025,42,798
7,1/5/2025,45,855
19,10/24/2025,63,1575
18,8/1/2025,29,435
25,5/12/2025,48,720
12,7/22/2025,40,800
24,4/22/2025,41,984
10,2/27/2025,31,682
23,10/2/2025,38,608
14,9/22/2025,25,600
19,12/6/2025,57,969
8,2/8/2025,38,722
17,12/27/2025,40,880
2,12/19/2025,24,384
8,5/6/2025,26,624
24,8/20/2025,46,874
10,6/23/2025,38,836
11,1/19/2025,39,624
4,7/24/2025,58,1044
22,9/28/2025,34,680
25,6/19/2025,34,782
17,1/14/2025,51,765
15,8/21/2025,32,576
14,1/14/2025,56,1400
21,12/17/2025,41,656
6,3/6/2025,32,480
5,4/19/2025,31,558
16,10/2/2025,37,666
7,11/27/2025,39,663
16,9/29/2025,30,480
21,3/12/2025,64,1344
13,5/18/2025,37,740
19,12/20/2025,50,750
23,5/6/2025,40,760
10,9/9/2025,48,1104
25,7/22/2025,37,629
17,2/28/2025,55,1375
15,4/13/2025,64,1280
19,2/2/2025,54,810
11,5/29/2025,42,630
8,5/1/2025,48,912
9,10/27/2025,40,960
21,7/21/2025,54,1242
9,4/23/2025,30,450
16,10/9/2025,44,880
4,10/10/2025,60,900
22,8/2/2025,36,756
11,1/3/2025,27,594
11,8/30/2025,50,800
11,6/18/2025,44,660
4,6/12/2025,38,722
16,11/5/2025,45,675
10,6/1/2025,53,1219
7,10/15/2025,49,1029
13,2/5/2025,29,638
24,12/16/2025,29,696
8,11/27/2025,36,576
2,11/16/2025,62,1302
13,2/9/2025,27,648
20,5/9/2025,43,817
12,10/8/2025,56,1120
18,2/3/2025,46,1150
1,6/23/2025,29,609
15,12/5/2025,45,810
15,5/12/2025,26,390
25,7/22/2025,60,1380
8,11/4/2025,49,1127
23,2/11/2025,32,576
17,6/5/2025,24,360
14,4/20/2025,49,1127
23,3/15/2025,28,616
4,6/18/2025,30,750
7,8/18/2025,43,989
21,5/21/2025,48,1056
14,3/22/2025,57,1368
8,12/12/2025,51,1224
19,11/25/2025,32,608
14,7/3/2025,29,609
1,6/9/2025,28,700
24,12/9/2025,54,1296
13,12/28/2025,45,855
14,3/30/2025,59,1239
22,6/4/2025,45,990
19,9/24/2025,40,640
3,3/9/2025,30,510
5,5/5/2025,61,1464
25,2/18/2025,32,480
21,12/5/2025,35,525
6,7/10/2025,28,616
3,9/3/2025,60,960
9,7/31/2025,24,360
18,5/25/2025,34,680
22,2/14/2025,46,1104
5,6/15/2025,36,828
14,10/4/2025,37,814
14,1/4/2025,61,1342
10,9/29/2025,27,405
4,2/5/2025,59,1298
1,6/29/2025,37,703
2,6/7/2025,25,500
11,9/26/2025,59,944
15,2/1/2025,36,540
18,9/5/2025,41,697
14,6/18/2025,62,1488
24,10/7/2025,29,464
2,9/22/2025,64,1024
12,3/13/2025,44,748
23,7/17/2025,43,1032
11,8/20/2025,61,915
15,6/2/2025,56,952
23,5/26/2025,60,1500
19,11/27/2025,60,1020
8,6/1/2025,30,750
6,8/6/2025,64,1088
22,12/24/2025,57,969
6,1/22/2025,48,768
13,12/26/2025,28,420
15,11/20/2025,37,925
9,9/18/2025,43,989
15,10/26/2025,33,561
21,12/31/2025,35,875
12,12/22/2025,50,1200
6,8/1/2025,59,885
4,8/14/2025,46,1058
2,6/13/2025,56,1008
13,2/4/2025,64,1152
1,2/17/2025,59,1475
13,7/17/2025,56,1120
21,10/22/2025,31,651
24,4/12/2025,31,558
25,2/7/2025,41,902
15,7/31/2025,40,640
20,3/20/2025,44,924
22,11/7/2025,35,840
14,6/14/2025,33,792
23,7/13/2025,24,576
23,9/14/2025,38,950
4,7/21/2025,42,966
11,8/6/2025,36,648
4,6/7/2025,43,1032
21,12/14/2025,42,924
17,3/21/2025,60,960
14,5/13/2025,63,1575
24,5/6/2025,43,817
20,11/27/2025,50,1100
21,9/13/2025,37,740
19,7/19/2025,53,901
11,5/14/2025,40,680
13,5/1/2025,48,1056
12,6/22/2025,33,627
23,10/10/2025,57,1425
20,5/22/2025,56,1288
1,2/14/2025,53,901
9,12/24/2025,53,901
23,5/15/2025,38,646
9,9/30/2025,45,945
6,4/26/2025,37,888
23,7/23/2025,49,882
11,5/15/2025,55,1210
6,10/24/2025,63,1449
1,1/18/2025,36,720
10,2/17/2025,24,576
20,12/23/2025,43,731
17,2/5/2025,42,1050
21,7/30/2025,59,1298
2,1/6/2025,44,1100
2,9/12/2025,48,1056
22,8/12/2025,48,960
19,8/31/2025,62,1116
8,6/30/2025,33,759
11,10/24/2025,50,1000
3,5/17/2025,60,1200
23,9/6/2025,40,760
8,12/3/2025,62,1550
2,1/12/2025,45,1035
8,2/11/2025,58,1044
8,9/22/2025,32,544
24,12/6/2025,37,703
6,11/7/2025,32,800
18,4/15/2025,45,900
17,1/28/2025,61,1342
1,10/29/2025,55,1100
3,10/9/2025,45,990
12,4/28/2025,41,1025
24,8/28/2025,53,848
9,3/29/2025,64,1472
12,3/11/2025,49,980
7,10/25/2025,61,1342
21,9/23/2025,40,720
1,1/7/2025,30,540
15,8/21/2025,58,1218
4,12/4/2025,39,936
18,5/20/2025,46,920
7,11/19/2025,27,567
21,10/7/2025,40,800
16,11/1/2025,47,752
24,2/22/2025,33,660
19,1/29/2025,26,546
8,5/25/2025,31,713
16,5/7/2025,42,1050
8,10/28/2025,57,855
24,7/21/2025,35,560
18,2/7/2025,49,1225
3,6/20/2025,56,1008
17,10/11/2025,51,969
14,6/17/2025,36,612
22,9/17/2025,38,798
8,6/7/2025,28,504
21,9/10/2025,58,1334
15,7/29/2025,26,494
13,11/26/2025,64,1088
12,3/2/2025,27,594
1,9/12/2025,61,1281
22,4/4/2025,37,592
5,10/11/2025,40,680
6,12/17/2025,63,1449
23,4/28/2025,60,1260
17,7/6/2025,58,986
22,2/8/2025,54,1350
16,2/22/2025,58,870
12,9/10/2025,34,782
14,8/28/2025,35,840
2,5/5/2025,49,882
17,6/6/2025,58,1450
16,4/19/2025,30,630
1,6/14/2025,57,1311
20,9/10/2025,34,544
13,7/29/2025,59,885
19,7/8/2025,43,903
5,1/16/2025,43,946
4,3/29/2025,45,765
10,10/20/2025,26,650
13,5/2/2025,30,690
17,2/27/2025,60,1440
14,12/14/2025,55,1210
4,12/25/2025,53,795
15,7/11/2025,39,780
8,1/18/2025,46,874
11,12/16/2025,29,580
23,1/11/2025,25,375
6,3/9/2025,46,1150
18,8/24/2025,45,945
21,8/2/2025,59,944
22,1/27/2025,32,736
14,6/25/2025,34,748
10,4/10/2025,34,578
11,12/27/2025,33,528
2,5/21/2025,39,624
7,9/19/2025,28,448
24,5/21/2025,40,720
25,6/29/2025,52,1248
18,3/1/2025,52,1248
9,12/24/2025,51,969
1,2/22/2025,53,1113
21,5/10/2025,28,476
1,8/19/2025,57,1197
21,4/27/2025,28,532
5,10/25/2025,48,864
4,2/7/2025,57,912
12,3/16/2025,58,1334
9,3/15/2025,64,1408
15,7/14/2025,57,912
6,6/21/2025,57,1425
19,7/6/2025,30,540
13,2/6/2025,45,1035
15,3/31/2025,46,782
19,11/4/2025,31,558
1,2/26/2025,51,1173
15,7/16/2025,24,576
18,4/29/2025,35,630
21,6/2/2025,59,1298
23,9/13/2025,47,846
9,3/27/2025,46,874
14,1/24/2025,43,774
2,11/23/2025,46,1104
19,4/1/2025,62,992
15,1/8/2025,33,726
4,12/27/2025,53,1325
9,8/11/2025,60,1020
6,9/26/2025,57,855
2,3/23/2025,38,912
14,1/24/2025,50,1250
2,11/10/2025,28,588
18,2/28/2025,50,800
21,10/16/2025,45,1080
20,9/24/2025,33,561
23,3/3/2025,46,1058
14,3/7/2025,29,580
9,4/12/2025,39,819
4,1/16/2025,64,1152
12,10/3/2025,60,960
24,9/5/2025,61,1281
24,12/24/2025,34,782
20,1/7/2025,40,960
12,5/20/2025,50,950
1,1/2/2025,40,960
16,5/7/2025,32,672
3,10/29/2025,58,870
16,3/9/2025,35,665
5,9/29/2025,43,688
10,3/12/2025,35,700
13,12/13/2025,26,390
3,8/9/2025,63,1071
7,7/26/2025,43,817
12,5/12/2025,35,665
2,4/11/2025,60,1080
15,4/30/2025,61,1342
19,9/16/2025,52,1196
13,2/3/2025,53,1272
23,11/19/2025,33,627
19,1/27/2025,50,1100
2,1/29/2025,50,1200
25,12/5/2025,35,525
25,12/4/2025,32,480
23,1/11/2025,41,1025
25,10/24/2025,56,1064
11,11/13/2025,51,867
24,10/24/2025,42,630
12,3/19/2025,60,900
20,3/2/2025,39,624
24,8/10/2025,49,931
8,5/15/2025,28,504
12,10/27/2025,53,954
8,4/2/2025,53,1219
25,5/12/2025,25,475
13,11/30/2025,40,1000
21,6/9/2025,51,1122
22,2/20/2025,33,726
1,10/26/2025,56,1064
17,3/18/2025,45,765
15,10/13/2025,31,558
21,4/28/2025,36,720
17,11/15/2025,48,816
24,12/13/2025,57,1425
16,10/24/2025,36,792
17,3/28/2025,55,1045
9,10/24/2025,45,855
10,12/7/2025,52,884
12,10/4/2025,62,1426
16,11/9/2025,44,1012
14,12/19/2025,56,1064
15,9/5/2025,40,760
11,9/8/2025,52,988
2,12/17/2025,34,850
2,7/25/2025,44,1056
3,8/4/2025,62,1302
3,1/25/2025,28,532
11,10/1/2025,33,792
1,11/14/2025,24,456
9,11/3/2025,39,780
20,9/23/2025,29,493
5,11/20/2025,63,1512
11,5/12/2025,32,672
5,3/11/2025,60,1320
8,6/16/2025,40,1000
12,11/23/2025,35,840
4,9/19/2025,29,493
18,7/12/2025,55,1210
20,9/15/2025,59,1121
22,3/31/2025,57,1311
17,5/22/2025,37,888
21,8/2/2025,33,627
4,3/21/2025,46,1150
11,4/5/2025,52,1300
19,6/30/2025,33,792
23,12/13/2025,27,486
17,4/8/2025,48,768
8,3/30/2025,40,1000
17,9/27/2025,51,969
15,11/21/2025,40,760
16,4/21/2025,39,819
24,2/18/2025,28,616
5,5/18/2025,46,690
11,6/13/2025,42,924
4,2/22/2025,45,1080
15,10/29/2025,25,575
23,2/7/2025,36,792
6,11/10/2025,35,630
6,11/10/2025,55,880
15,7/1/2025,31,682
10,1/26/2025,33,825
4,1/31/2025,27,594
12,4/15/2025,56,840
17,6/3/2025,54,1080
19,2/7/2025,47,893
10,2/27/2025,59,1180
19,2/24/2025,64,960
8,11/28/2025,64,1344
15,1/23/2025,33,726
6,10/13/2025,45,1035
22,1/2/2025,63,1449
15,3/4/2025,60,1080
16,11/2/2025,35,805
25,10/30/2025,24,384
16,5/18/2025,61,1342
4,6/24/2025,63,1323
13,3/31/2025,37,851
17,6/13/2025,49,784
7,10/3/2025,31,775
10,8/26/2025,61,1342
3,1/10/2025,32,704
5,11/13/2025,30,630
10,3/9/2025,47,752
6,5/21/2025,50,750
20,12/1/2025,59,1239
25,1/19/2025,43,860
18,3/12/2025,25,550
3,1/15/2025,29,435
7,7/30/2025,57,1425
10,11/30/2025,52,1040
19,1/16/2025,53,954
9,8/14/2025,43,774
9,1/25/2025,61,1464
6,4/14/2025,51,1122
5,1/21/2025,56,1400
8,1/15/2025,35,875
25,8/21/2025,44,880
9,6/17/2025,36,900
20,4/15/2025,46,736
18,1/24/2025,44,968
14,4/13/2025,41,779
25,1/9/2025,51,816
14,3/2/2025,28,532
3,8/5/2025,61,1281
5,9/16/2025,29,725
9,7/29/2025,33,561
1,5/26/2025,48,1200
2,9/27/2025,49,1127
20,12/20/2025,52,832
21,8/18/2025,25,625
22,4/19/2025,62,1426
18,7/13/2025,45,1080
19,4/16/2025,57,1140
18,10/20/2025,29,522
8,3/2/2025,36,864
18,1/15/2025,58,1044
18,9/28/2025,50,900
22,12/7/2025,64,1280
12,3/17/2025,36,756
20,5/27/2025,38,570
24,11/20/2025,49,784
19,8/17/2025,48,1200
10,1/19/2025,42,966
24,5/27/2025,44,968
17,3/23/2025,35,875
15,2/15/2025,64,1536
7,11/26/2025,43,989
15,2/5/2025,50,950
16,3/3/2025,46,920
11,4/1/2025,46,1058
22,12/3/2025,43,1032
24,11/4/2025,51,1122
24,7/19/2025,25,450
15,3/5/2025,24,360
20,11/7/2025,40,720
20,10/10/2025,54,810
25,8/5/2025,62,1550
8,6/30/2025,61,1342
16,2/17/2025,30,660
3,3/2/2025,51,1224
1,9/1/2025,26,650
10,9/10/2025,30,480
1,12/23/2025,31,775
3,8/31/2025,36,576
23,1/22/2025,58,986
18,7/13/2025,55,1265
1,8/2/2025,54,864
8,12/11/2025,59,1416
18,2/12/2025,26,494
5,11/8/2025,25,625
4,11/29/2025,44,704
20,12/25/2025,48,720
3,8/1/2025,28,532
22,4/6/2025,56,896
4,10/18/2025,52,1144
18,11/8/2025,41,902
6,5/18/2025,32,608
13,11/10/2025,52,1144
6,9/7/2025,29,522
5,10/2/2025,64,1216
16,11/20/2025,26,442
24,10/7/2025,57,1254
10,12/17/2025,48,720
24,3/11/2025,35,840
10,12/24/2025,47,846
8,5/25/2025,57,1368
16,2/25/2025,50,1150
19,4/22/2025,63,1449
19,4/11/2025,51,1122
23,2/15/2025,43,1032
17,5/7/2025,63,1386
5,7/15/2025,39,897
7,10/7/2025,45,990
8,12/9/2025,44,704
11,10/12/2025,40,800
19,8/12/2025,50,800
8,5/1/2025,32,800
8,4/10/2025,40,720
23,9/18/2025,39,936
12,8/26/2025,37,666
24,8/12/2025,57,1140
10,1/27/2025,63,1260
7,4/10/2025,24,432
4,9/2/2025,43,817
4,9/25/2025,51,765
7,9/10/2025,34,612
23,6/21/2025,39,624
1,7/14/2025,39,936
25,12/28/2025,59,1003
18,5/31/2025,57,1197
2,4/16/2025,54,1026
11,5/21/2025,63,1449
12,1/4/2025,44,1100
21,4/16/2025,24,360
22,5/12/2025,38,570
25,7/5/2025,33,726
15,7/21/2025,27,486
16,7/27/2025,44,924
21,3/2/2025,56,896
11,6/4/2025,57,1197
23,8/7/2025,62,1364
23,7/28/2025,50,750
12,9/21/2025,64,1472
2,2/1/2025,35,805
10,5/20/2025,40,920
4,3/15/2025,43,731
24,5/16/2025,43,946
16,11/5/2025,44,660
6,12/10/2025,37,925
18,2/22/2025,42,672
19,4/7/2025,35,875
11,4/30/2025,52,1040
6,11/19/2025,36,756
20,5/8/2025,54,1188
12,1/30/2025,32,736
21,6/7/2025,41,902
1,7/21/2025,31,465
8,11/28/2025,52,1092
14,10/27/2025,52,988
20,7/31/2025,54,1134
25,5/3/2025,40,760
14,9/5/2025,28,448
12,2/24/2025,46,1104
1,6/22/2025,63,1575
16,6/17/2025,47,1175
18,10/10/2025,37,592
23,2/8/2025,30,450
5,8/7/2025,35,560
5,10/21/2025,34,544
12,5/5/2025,26,390
15,7/16/2025,45,855
21,2/4/2025,32,800
16,1/9/2025,51,765
14,4/24/2025,54,864
22,12/15/2025,45,945
25,7/31/2025,26,416
7,2/25/2025,49,833
6,4/15/2025,57,969
13,3/6/2025,62,1054
18,8/10/2025,28,560
13,11/3/2025,25,625
17,11/19/2025,59,1180
9,3/7/2025,29,522
4,6/5/2025,30,630
7,11/16/2025,46,1104
6,10/23/2025,56,1288
21,1/4/2025,50,1150
4,7/13/2025,39,858
10,12/21/2025,25,425
6,11/19/2025,46,1150
20,5/16/2025,61,1281
11,8/14/2025,43,817
12,1/14/2025,58,1160
3,8/16/2025,31,651
13,11/18/2025,42,714
21,11/30/2025,32,640
3,11/1/2025,61,1037
13,8/8/2025,48,1104
18,5/6/2025,52,1196
12,1/2/2025,31,651
20,12/13/2025,62,1116
13,1/28/2025,56,952
17,8/27/2025,35,875
2,3/27/2025,58,928
25,2/25/2025,34,578
4,12/19/2025,55,1265
20,12/29/2025,27,648
15,9/30/2025,32,640
1,11/9/2025,55,825
14,3/25/2025,31,558
19,8/8/2025,32,704
8,4/11/2025,27,648
2,7/10/2025,51,1122
21,8/5/2025,53,1219
23,2/6/2025,48,1152
12,7/10/2025,42,1050
9,6/27/2025,58,1044
1,3/4/2025,60,900
25,9/18/2025,47,1128
3,11/10/2025,42,882
9,10/22/2025,36,648
23,6/30/2025,41,861
7,9/21/2025,27,621
3,12/7/2025,32,512
18,11/2/2025,57,912
3,5/19/2025,55,1100
3,11/2/2025,26,546
6,4/13/2025,58,1392
4,12/31/2025,61,915
20,7/4/2025,41,697
18,6/29/2025,51,765
7,9/12/2025,32,576
10,7/15/2025,61,976
10,11/16/2025,25,525
12,11/9/2025,41,615
7,8/3/2025,56,1288
14,7/17/2025,30,480
11,7/17/2025,48,1152
4,9/28/2025,47,1081
16,12/5/2025,24,408
22,12/29/2025,36,684
4,8/10/2025,42,1050
14,3/24/2025,27,594
10,5/2/2025,40,1000
2,7/6/2025,25,575
18,1/24/2025,61,1037
6,10/5/2025,24,456
11,8/4/2025,55,990
19,11/4/2025,58,870
24,6/13/2025,41,861
10,1/6/2025,64,1536
9,4/22/2025,40,720
22,2/9/2025,38,950
17,12/27/2025,59,1475
14,5/7/2025,57,1083
12,4/4/2025,38,608
12,8/14/2025,34,646
2,3/24/2025,25,450
15,9/7/2025,40,960
15,8/12/2025,28,700
6,7/23/2025,44,748
7,3/25/2025,40,600
17,11/29/2025,63,1071
4,7/22/2025,41,697
2,11/5/2025,40,760
4,5/18/2025,40,960
9,7/13/2025,31,496
6,5/6/2025,57,1425
14,8/14/2025,55,1155
24,9/17/2025,39,975
20,6/12/2025,48,912
7,8/15/2025,45,1080
16,10/9/2025,45,990
13,3/31/2025,55,1155
23,3/12/2025,50,1250
19,1/21/2025,52,936
16,1/6/2025,47,846
7,10/23/2025,24,384
19,11/27/2025,31,713
20,11/23/2025,50,1100
1,11/5/2025,64,1152
16,1/22/2025,25,600
13,3/5/2025,48,1200
18,2/10/2025,34,748
6,5/11/2025,48,1104
9,9/27/2025,33,726
7,3/3/2025,50,800
18,7/31/2025,53,1113
23,2/25/2025,29,667
9,1/31/2025,47,1128
25,8/10/2025,60,1440
23,2/12/2025,63,1134
14,2/9/2025,59,1416
7,1/8/2025,37,666
12,6/25/2025,52,884
2,9/30/2025,64,1088
11,6/30/2025,32,576
20,4/6/2025,34,578
19,3/2/2025,46,1058
9,3/12/2025,51,867
5,10/12/2025,38,570
5,10/27/2025,55,1320
11,9/21/2025,37,814
15,3/30/2025,51,1071
25,9/8/2025,54,1242
10,11/17/2025,25,575
11,4/27/2025,63,1449
23,12/25/2025,61,1403
9,1/17/2025,60,1020
14,9/23/2025,36,576
20,12/26/2025,54,1242
19,2/19/2025,60,1320
25,4/17/2025,26,390
14,8/29/2025,25,525
14,5/29/2025,50,1200
16,12/3/2025,62,1426
9,9/25/2025,50,1000
15,7/18/2025,34,578
10,7/29/2025,62,1488
13,2/18/2025,54,1026
14,6/13/2025,48,816
4,3/4/2025,61,1403
3,5/1/2025,47,893
20,5/28/2025,34,850
1,1/8/2025,33,726
20,5/24/2025,41,984
16,2/19/2025,51,1122
16,9/24/2025,59,1121
24,12/26/2025,62,1302
23,11/6/2025,42,882
8,8/4/2025,64,1536
10,3/3/2025,41,861
16,9/10/2025,54,1026
23,5/24/2025,35,630
15,4/16/2025,27,648
9,9/29/2025,35,735
9,12/7/2025,28,476
3,3/29/2025,56,896
