transaction_id,store_id,product_id,quantity,transaction_date
931,16,81,1,11/6/2025
932,4,74,4,11/9/2025
933,11,59,1,2/5/2025
934,10,68,4,3/20/2025
935,17,58,1,8/21/2025
936,25,43,4,4/21/2025
937,22,4,1,9/22/2025
938,15,77,3,8/25/2025
939,14,67,2,10/24/2025
940,9,100,4,4/6/2025
941,20,4,3,9/30/2025
942,21,10,1,3/23/2025
943,16,41,1,3/28/2025
944,2,71,4,10/27/2025
945,12,95,1,10/4/2025
946,3,90,2,3/14/2025
947,23,57,2,6/20/2025
948,23,35,2,7/20/2025
949,12,61,4,5/3/2025
950,14,19,3,11/9/2025
951,19,75,4,11/18/2025
952,21,17,1,9/22/2025
953,2,13,3,11/4/2025
954,2,48,2,7/26/2025
955,20,19,4,8/1/2025
956,22,37,2,2/7/2025
957,13,68,1,5/17/2025
958,11,77,1,12/4/2025
959,19,54,2,7/22/2025
960,22,72,3,5/3/2025
961,19,6,4,9/5/2025
962,20,68,3,5/18/2025
963,15,96,1,11/1/2025
964,3,46,1,12/20/2025
965,11,90,4,10/12/2025
966,8,39,1,1/5/2025
967,9,20,3,5/16/2025
968,22,5,4,3/29/2025
969,23,52,1,1/10/2025
970,19,29,1,7/1/2025
971,12,40,3,12/20/2025
972,22,93,4,10/30/2025
973,18,39,2,11/11/2025
974,3,87,2,2/27/2025
975,25,28,2,5/18/2025
976,10,32,4,6/27/2025
977,9,32,4,10/13/2025
978,8,99,1,4/3/2025
979,4,51,2,9/29/2025
980,17,20,3,6/27/2025
981,3,67,2,10/14/2025
982,6,85,2,7/16/2025
983,23,89,1,1/30/2025
984,13,57,4,12/29/2025
985,21,96,1,7/25/2025
986,18,40,2,10/7/2025
987,13,89,2,11/10/2025
988,16,24,3,4/26/2025
989,9,40,2,9/16/2025
990,22,8,1,11/3/2025
991,1,36,3,7/12/2025
992,9,57,2,5/26/2025
993,1,16,1,5/4/2025
994,2,76,4,5/30/2025
995,6,50,2,9/9/2025
996,17,83,4,9/28/2025
997,5,53,4,11/20/2025
998,19,64,4,9/23/2025
999,5,61,3,4/10/2025
1000,22,63,1,3/24/2025
1001,2,48,1,6/3/2025
1002,6,56,4,12/29/2025
1003,22,64,1,10/28/2025
1004,24,67,4,7/18/2025
1005,22,69,3,3/28/2025
1006,1,4,1,4/2/2025
1007,4,89,3,1/15/2025
1008,14,12,2,11/16/2025
1009,13,80,3,4/16/2025
1010,21,92,2,7/8/2025
1011,2,92,2,6/2/2025
1012,14,64,3,11/6/2025
1013,14,39,3,5/10/2025
1014,8,16,4,9/5/2025
1015,3,47,2,4/16/2025
1016,3,26,2,5/14/2025
1017,14,25,1,8/27/2025
1018,9,48,1,5/8/2025
1019,9,66,3,5/9/2025
1020,20,75,3,5/24/2025
1021,5,96,3,8/31/2025
1022,7,99,1,11/6/2025
1023,10,38,3,8/18/2025
1024,15,46,3,2/8/2025
1025,4,18,2,10/5/2025
1026,23,38,2,3/1/2025
1027,5,62,4,6/11/2025
1028,18,25,3,8/26/2025
1029,12,39,2,10/2/2025
1030,24,98,3,12/8/2025
1031,22,22,2,7/26/2025
1032,18,39,2,1/23/2025
1033,6,2,2,11/13/2025
1034,5,24,1,10/9/2025
1035,2,82,4,7/3/2025
1036,1,42,2,5/6/2025
1037,6,58,3,12/24/2025
1038,17,60,1,8/8/2025
1039,3,85,4,5/5/2025
1040,23,92,1,10/13/2025
1041,1,63,4,10/16/2025
1042,9,54,3,6/5/2025
1043,17,89,4,9/13/2025
1044,22,81,1,4/18/2025
1045,18,45,2,5/6/2025
1046,19,19,1,8/20/2025
1047,6,82,2,9/4/2025
1048,25,60,1,10/2/2025
1049,15,72,4,5/5/2025
1050,18,47,4,9/7/2025
1051,1,6,1,3/5/2025
1052,20,38,2,5/29/2025
1053,6,30,4,6/12/2025
1054,21,45,2,9/20/2025
1055,6,36,2,10/17/2025
1056,10,1,3,1/16/2025
1057,24,69,3,12/15/2025
1058,2,66,1,1/3/2025
1059,21,88,1,1/11/2025
1060,22,1,2,1/6/2025
1061,15,46,3,10/25/2025
1062,8,93,1,7/21/2025
1063,22,82,1,4/23/2025
1064,10,40,2,7/28/2025
1065,7,25,2,4/18/2025
1066,17,81,2,12/11/2025
1067,21,79,3,12/21/2025
1068,20,36,4,7/4/2025
1069,8,30,1,2/15/2025
1070,19,55,4,5/25/2025
1071,23,31,2,2/23/2025
1072,22,18,4,5/3/2025
1073,9,45,4,4/7/2025
1074,6,81,2,12/29/2025
1075,7,18,1,10/24/2025
1076,7,11,2,4/11/2025
1077,2,61,2,12/13/2025
1078,13,22,4,9/5/2025
1079,10,73,3,3/5/2025
1080,20,8,2,6/17/2025
1081,22,11,3,1/10/2025
1082,2,59,4,12/7/2025
1083,10,57,4,5/26/2025
1084,10,35,1,1/27/2025
1085,6,58,1,9/9/2025
1086,1,81,1,4/24/2025
1087,10,54,3,3/4/2025
1088,3,23,2,7/14/2025
1089,12,30,4,7/19/2025
1090,19,87,4,10/18/2025
1091,3,12,3,1/20/2025
1092,10,31,2,3/7/2025
1093,23,67,2,10/23/2025
1094,1,83,1,9/24/2025
1095,13,91,4,1/15/2025
1096,13,29,4,5/3/2025
1097,2,12,2,7/24/2025
1098,19,8,3,6/6/2025
1099,16,79,2,7/29/2025
1100,12,91,4,3/21/2025
1101,24,12,3,7/21/2025
1102,6,69,3,10/28/2025
1103,15,57,2,1/30/2025
1104,25,69,2,10/29/2025
1105,19,81,4,3/23/2025
1106,24,69,3,10/25/2025
1107,9,92,1,2/18/2025
1108,5,30,1,5/4/2025
1109,22,7,3,3/25/2025
1110,9,17,3,7/13/2025
1111,5,83,1,2/8/2025
1112,23,18,2,1/15/2025
1113,21,64,3,9/21/2025
1114,17,66,2,3/23/2025
1115,1,2,2,5/17/2025
1116,19,50,1,6/24/2025
1117,13,41,1,4/26/2025
1118,16,30,1,4/20/2025
1119,8,56,3,3/1/2025
1120,19,55,3,5/5/2025
1121,12,5,2,5/26/2025
1122,25,32,3,10/1/2025
1123,12,9,2,7/13/2025
1124,9,32,1,10/10/2025
1125,10,12,4,2/28/2025
1126,6,92,4,10/16/2025
1127,22,43,2,1/16/2025
1128,20,75,2,5/30/2025
1129,14,6,2,10/15/2025
1130,25,31,2,4/18/2025
1131,4,27,3,5/14/2025
1132,24,53,2,2/19/2025
1133,19,42,4,9/1/2025
1134,5,15,1,1/12/2025
1135,22,50,4,4/8/2025
1136,16,22,4,3/9/2025
1137,18,1,3,2/23/2025
1138,11,70,4,8/19/2025
1139,2,54,1,5/14/2025
1140,13,67,3,7/6/2025
1141,8,21,4,8/10/2025
1142,13,39,4,9/4/2025
1143,14,96,2,6/15/2025
1144,16,75,3,4/16/2025
1145,21,24,1,8/12/2025
1146,7,79,3,11/18/2025
1147,3,9,2,5/5/2025
1148,12,90,4,2/24/2025
1149,24,38,2,6/14/2025
1150,10,79,4,5/1/2025
1151,25,100,2,9/19/2025
1152,21,1,4,3/9/2025
1153,16,84,4,3/16/2025
1154,10,53,3,10/2/2025
1155,15,17,3,9/8/2025
1156,13,36,3,11/19/2025
1157,11,59,3,11/24/2025
1158,16,24,3,6/25/2025
1159,1,34,2,7/5/2025
1160,25,18,1,12/4/2025
1161,1,41,4,8/12/2025
1162,21,1,4,8/2/2025
1163,10,38,2,1/29/2025
1164,18,11,3,1/24/2025
1165,5,38,1,9/11/2025
1166,19,7,2,8/16/2025
1167,19,51,1,7/7/2025
1168,4,21,3,12/10/2025
1169,22,100,2,12/29/2025
1170,10,4,3,4/17/2025
1171,8,63,4,7/7/2025
1172,13,66,2,8/17/2025
1173,5,22,2,9/16/2025
1174,6,63,4,7/29/2025
1175,11,45,4,3/29/2025
1176,6,50,1,5/19/2025
1177,6,73,1,9/22/2025
1178,24,3,2,7/13/2025
1179,2,20,3,6/14/2025
1180,12,97,4,9/28/2025
1181,12,14,4,2/27/2025
1182,14,62,1,7/24/2025
1183,12,36,1,6/26/2025
1184,13,39,2,9/20/2025
1185,14,72,1,3/22/2025
1186,12,19,2,1/23/2025
1187,22,51,3,11/25/2025
1188,18,46,2,1/28/2025
1189,7,83,4,10/17/2025
1190,12,82,2,6/14/2025
1191,25,16,3,2/14/2025
1192,24,21,4,8/2/2025
1193,15,96,4,8/6/2025
1194,6,57,1,1/27/2025
1195,15,81,3,3/15/2025
1196,17,15,1,7/13/2025
1197,25,9,3,6/3/2025
1198,19,29,1,11/3/2025
1199,4,38,3,2/20/2025
1200,9,37,3,3/29/2025
1201,16,82,3,1/7/2025
1202,13,43,1,9/25/2025
1203,9,44,1,8/24/2025
1204,10,35,3,9/24/2025
1205,11,98,1,5/28/2025
1206,16,93,3,9/4/2025
1207,5,37,1,1/11/2025
1208,22,29,3,1/6/2025
1209,25,47,1,9/20/2025
1210,18,11,4,2/8/2025
1211,17,35,2,4/13/2025
1212,21,71,1,11/12/2025
1213,7,22,2,11/1/2025
1214,24,32,4,10/15/2025
1215,9,3,2,4/1/2025
1216,11,86,1,11/29/2025
1217,5,79,3,3/1/2025
1218,4,43,3,6/22/2025
1219,21,99,4,9/24/2025
1220,6,43,2,6/18/2025
1221,16,35,2,9/25/2025
1222,7,2,1,1/26/2025
1223,16,86,3,12/10/2025
1224,19,60,2,1/11/2025
1225,7,41,4,12/15/2025
1226,3,55,2,12/10/2025
1227,14,33,1,5/4/2025
1228,21,9,1,10/27/2025
1229,24,73,4,7/1/2025
1230,2,77,4,8/23/2025
1231,5,47,2,7/17/2025
1232,24,17,1,5/3/2025
1233,5,56,4,2/12/2025
1234,11,10,4,4/16/2025
1235,16,33,4,7/18/2025
1236,9,19,3,7/28/2025
1237,12,42,2,7/17/2025
1238,20,88,1,10/6/2025
1239,3,12,1,4/18/2025
1240,14,52,1,10/15/2025
1241,14,32,3,4/26/2025
1242,3,46,2,10/8/2025
1243,20,51,4,6/7/2025
1244,12,87,2,5/24/2025
1245,17,67,1,10/12/2025
1246,7,30,2,4/16/2025
1247,16,44,1,9/19/2025
1248,7,39,3,1/10/2025
1249,5,22,1,5/22/2025
1250,3,5,4,9/26/2025
1251,1,36,1,8/18/2025
1252,14,87,4,11/3/2025
1253,14,62,2,6/21/2025
1254,17,30,1,9/26/2025
1255,21,17,2,2/22/2025
1256,16,76,2,1/5/2025
1257,2,70,2,6/9/2025
1258,15,82,2,4/14/2025
1259,16,40,4,3/3/2025
1260,13,28,4,6/30/2025
1261,2,85,1,9/28/2025
1262,21,16,1,7/17/2025
1263,5,73,1,2/26/2025
1264,18,85,3,10/16/2025
1265,25,54,3,12/2/2025
1266,18,5,4,4/23/2025
1267,7,88,4,5/4/2025
1268,25,49,3,9/18/2025
1269,8,29,1,2/26/2025
1270,12,39,2,10/26/2025
1271,13,73,2,9/28/2025
1272,19,3,1,1/2/2025
1273,20,46,4,4/18/2025
1274,21,8,1,10/27/2025
1275,20,45,2,1/1/2025
1276,15,45,2,3/31/2025
1277,24,74,1,4/7/2025
1278,17,82,1,5/17/2025
1279,23,94,2,3/17/2025
1280,2,54,1,12/14/2025
1281,21,61,2,8/13/2025
1282,4,36,3,10/21/2025
1283,11,5,2,7/21/2025
1284,15,62,4,9/29/2025
1285,21,94,1,11/3/2025
1286,11,98,2,8/17/2025
1287,18,80,2,3/21/2025
1288,17,88,4,12/5/2025
1289,3,86,1,2/26/2025
1290,20,35,2,8/16/2025
1291,21,7,2,7/6/2025
1292,8,43,1,10/11/2025
1293,9,7,1,2/4/2025
1294,12,89,2,8/12/2025
1295,24,22,2,2/5/2025
1296,3,31,1,8/12/2025
1297,23,16,4,2/7/2025
1298,15,47,4,12/17/2025
1299,13,58,3,4/4/2025
1300,11,60,3,3/18/2025
1301,5,95,2,10/18/2025
1302,14,72,1,11/23/2025
1303,11,43,4,7/19/2025
1304,3,58,4,5/6/2025
1305,1,13,3,2/5/2025
1306,7,18,1,4/25/2025
1307,18,72,3,1/29/2025
1308,17,8,1,3/11/2025
1309,3,51,3,8/19/2025
1310,4,18,4,10/14/2025
1311,22,67,4,8/28/2025
1312,14,46,1,3/4/2025
1313,13,17,3,7/9/2025
1314,5,1,3,3/2/2025
1315,22,82,2,1/15/2025
1316,3,91,4,2/7/2025
1317,3,96,3,5/3/2025
1318,10,38,2,7/14/2025
1319,4,84,1,8/17/2025
1320,6,24,3,2/21/2025
1321,8,97,3,9/3/2025
1322,14,49,4,7/24/2025
1323,23,52,3,4/9/2025
1324,10,97,3,8/4/2025
1325,17,35,3,5/27/2025
1326,11,51,4,3/10/2025
1327,6,78,3,10/15/2025
1328,1,1,4,7/9/2025
1329,15,68,2,5/23/2025
1330,23,8,3,5/30/2025
1331,2,89,2,8/7/2025
1332,6,29,4,2/8/2025
1333,12,42,2,1/21/2025
1334,5,70,3,12/15/2025
1335,14,21,4,12/23/2025
1336,25,36,3,12/30/2025
1337,5,23,4,8/4/2025
1338,17,28,3,5/6/2025
1339,17,21,4,3/24/2025
1340,2,7,4,1/14/2025
1341,14,14,2,7/17/2025
1342,2,79,2,9/19/2025
1343,3,80,2,3/2/2025
1344,17,65,2,7/16/2025
1345,2,30,4,8/12/2025
1346,24,29,4,7/2/2025
1347,15,81,1,9/26/2025
1348,16,99,1,6/16/2025
1349,4,52,2,12/26/2025
1350,11,17,4,4/11/2025
1351,6,34,2,10/24/2025
1352,21,45,4,4/26/2025
1353,18,73,4,4/21/2025
1354,14,46,2,9/17/2025
1355,17,18,1,1/29/2025
1356,23,62,2,9/5/2025
1357,23,16,3,12/19/2025
1358,23,52,3,6/19/2025
1359,21,21,4,7/18/2025
1360,16,68,4,8/13/2025
1361,9,12,4,1/31/2025
1362,5,33,1,6/12/2025
1363,16,44,2,9/20/2025
1364,22,7,1,1/20/2025
1365,18,41,1,8/14/2025
1366,21,38,2,12/26/2025
1367,17,1,4,1/18/2025
1368,2,48,1,1/14/2025
1369,25,79,2,5/23/2025
1370,22,57,1,10/26/2025
1371,22,71,4,9/7/2025
1372,16,75,1,2/13/2025
1373,22,99,1,10/31/2025
1374,9,29,4,1/25/2025
1375,18,42,2,2/16/2025
1376,17,45,3,6/8/2025
1377,1,66,2,11/5/2025
1378,19,55,4,10/17/2025
1379,6,60,4,1/17/2025
1380,7,95,3,4/30/2025
1381,3,18,4,1/13/2025
1382,20,82,1,12/10/2025
1383,2,43,3,12/4/2025
1384,24,11,1,7/21/2025
1385,18,95,1,4/11/2025
1386,15,14,2,9/25/2025
1387,4,90,4,8/17/2025
1388,25,12,3,10/16/2025
1389,14,29,2,1/13/2025
1390,25,14,3,11/12/2025
1391,22,38,3,3/8/2025
1392,14,92,2,10/23/2025
1393,23,60,3,11/17/2025
1394,12,49,4,7/22/2025
1395,24,46,3,8/22/2025
1396,23,74,3,2/1/2025
1397,8,10,3,7/5/2025
1398,12,97,4,1/25/2025
1399,15,1,3,4/17/2025
1400,5,33,4,11/21/2025
1401,12,29,1,6/23/2025
1402,3,37,3,4/12/2025
1403,11,19,3,6/2/2025
1404,23,52,4,3/15/2025
1405,11,8,1,11/10/2025
1406,10,23,1,3/27/2025
1407,2,62,1,8/17/2025
1408,21,27,2,3/1/2025
1409,1,61,3,10/13/2025
1410,2,85,4,6/26/2025
1411,24,45,3,5/24/2025
1412,13,15,1,7/2/2025
1413,14,43,4,12/15/2025
1414,25,14,3,7/13/2025
1415,4,73,2,8/3/2025
1416,6,87,4,9/30/2025
1417,1,90,4,11/29/2025
1418,9,8,4,1/16/2025
1419,19,47,4,12/9/2025
1420,4,83,4,7/1/2025
1421,8,38,3,10/18/2025
1422,3,79,1,2/19/2025
1423,1,35,1,3/20/2025
1424,21,13,3,4/15/2025
1425,14,14,2,12/5/2025
1426,25,49,3,1/7/2025
1427,11,45,4,3/27/2025
1428,12,26,2,1/31/2025
1429,5,38,1,11/19/2025
1430,13,46,3,2/3/2025
1431,19,15,4,6/8/2025
1432,22,71,1,12/4/2025
1433,17,73,2,5/6/2025
1434,8,49,2,10/30/2025
1435,10,24,3,9/16/2025
1436,7,51,1,10/16/2025
1437,7,73,1,12/26/2025
1438,2,59,4,8/28/2025
1439,8,7,4,2/13/2025
1440,21,36,1,8/29/2025
1441,18,69,1,10/13/2025
1442,24,63,4,5/13/2025
1443,19,78,2,3/15/2025
1444,15,26,1,10/31/2025
1445,3,85,4,11/22/2025
1446,15,73,4,5/30/2025
1447,25,55,3,5/16/2025
1448,6,40,1,8/27/2025
1449,5,14,4,9/18/2025
1450,2,16,3,2/11/2025
1451,8,29,1,12/20/2025
1452,24,75,1,1/26/2025
1453,9,81,3,7/21/2025
1454,3,77,3,3/26/2025
1455,5,94,4,8/12/2025
1456,6,49,3,9/8/2025
1457,5,80,4,6/27/2025
1458,22,44,2,8/3/2025
1459,14,86,4,4/15/2025
1460,22,72,3,7/22/2025
1461,12,89,2,8/31/2025
1462,16,2,4,11/7/2025
1463,25,79,1,7/8/2025
1464,18,92,3,7/17/2025
1465,19,94,2,5/8/2025
1466,10,88,3,9/2/2025
1467,24,24,1,8/30/2025
1468,11,53,4,5/19/2025
1469,11,97,3,10/30/2025
1470,10,63,4,10/10/2025
1471,14,58,1,10/19/2025
1472,7,84,2,5/6/2025
1473,18,43,2,6/25/2025
1474,24,2,4,10/24/2025
1475,17,74,3,10/4/2025
1476,11,22,2,6/6/2025
1477,7,34,4,8/10/2025
1478,21,68,3,7/27/2025
1479,24,56,1,12/25/2025
1480,11,74,4,9/8/2025
1481,13,7,2,8/31/2025
1482,13,10,3,12/21/2025
1483,10,84,4,12/15/2025
1484,5,61,2,3/7/2025
1485,22,43,1,10/15/2025
1486,3,37,2,2/13/2025
1487,23,86,4,8/20/2025
1488,6,17,2,7/7/2025
1489,2,95,4,5/22/2025
1490,13,4,4,9/26/2025
1491,21,27,2,2/14/2025
1492,12,20,1,9/22/2025
1493,21,67,2,8/19/2025
1494,25,77,4,2/5/2025
1495,15,96,4,3/22/2025
1496,8,86,4,5/21/2025
1497,16,57,3,6/22/2025
1498,14,70,2,3/22/2025
1499,17,66,2,4/29/2025
1500,23,26,4,11/12/2025
1501,4,87,3,1/1/2025
1502,6,1,3,11/18/2025
1503,21,25,3,11/29/2025
1504,6,2,1,3/7/2025
1505,3,9,4,10/16/2025
1506,1,29,4,12/10/2025
1507,24,6,4,6/22/2025
1508,18,73,2,10/26/2025
1509,5,71,1,8/15/2025
1510,3,36,3,1/10/2025
1511,10,6,4,3/1/2025
1512,24,57,1,3/24/2025
1513,24,93,1,8/1/2025
1514,9,82,1,7/9/2025
1515,21,25,3,1/26/2025
1516,2,51,2,3/13/2025
1517,8,49,3,1/9/2025
1518,7,15,3,7/22/2025
1519,25,100,2,2/24/2025
1520,10,32,1,1/5/2025
1521,4,77,2,9/26/2025
1522,20,1,2,6/4/2025
1523,11,51,4,4/17/2025
1524,25,91,3,8/5/2025
1525,7,67,1,5/23/2025
1526,11,88,1,5/22/2025
1527,20,1,3,9/28/2025
1528,3,6,1,7/2/2025
1529,18,99,4,12/12/2025
1530,5,49,2,7/31/2025
1531,2,51,3,11/30/2025
1532,7,37,4,3/14/2025
1533,9,53,4,4/21/2025
1534,6,34,2,1/31/2025
1535,25,9,2,9/19/2025
1536,23,71,4,3/26/2025
1537,20,20,2,3/6/2025
1538,12,68,2,6/19/2025
1539,21,38,4,1/15/2025
1540,7,31,1,10/5/2025
1541,15,93,1,12/2/2025
1542,8,41,4,6/5/2025
1543,23,24,4,10/11/2025
1544,9,3,2,5/18/2025
1545,17,59,4,11/30/2025
1546,21,46,1,7/4/2025
1547,2,89,3,1/29/2025
1548,25,6,3,3/23/2025
1549,23,74,3,1/21/2025
1550,11,50,3,1/24/2025
1551,6,84,1,6/3/2025
1552,5,27,1,5/2/2025
1553,15,79,1,6/19/2025
1554,7,10,4,6/21/2025
1555,21,55,1,10/15/2025
1556,13,14,3,8/1/2025
1557,5,6,3,6/17/2025
1558,1,2,4,6/25/2025
1559,7,15,3,2/13/2025
1560,5,46,3,10/13/2025
1561,8,88,2,9/22/2025
1562,3,66,3,4/16/2025
1563,24,42,3,8/16/2025
1564,3,24,3,4/20/2025
1565,10,55,1,8/19/2025
1566,20,2,1,8/31/2025
1567,4,61,4,5/20/2025
1568,17,4,4,6/4/2025
1569,22,8,4,12/31/2025
1570,7,76,4,10/21/2025
1571,15,7,4,8/31/2025
1572,5,97,3,11/14/2025
1573,1,60,3,6/6/2025
1574,4,8,3,8/1/2025
1575,6,23,1,12/30/2025
1576,16,84,2,1/7/2025
1577,3,23,2,8/8/2025
1578,16,77,3,4/9/2025
1579,1,28,1,7/2/2025
1580,24,80,1,8/18/2025
1581,17,98,3,1/16/2025
1582,5,19,1,9/30/2025
1583,24,56,3,6/27/2025
1584,7,31,3,12/3/2025
1585,15,87,2,10/10/2025
1586,24,59,4,1/4/2025
1587,3,9,4,8/27/2025
1588,6,86,3,12/29/2025
1589,3,27,4,8/26/2025
1590,21,34,1,2/11/2025
1591,7,28,4,1/15/2025
1592,21,92,4,2/9/2025
1593,2,35,1,10/10/2025
1594,5,26,3,11/22/2025
1595,14,25,3,12/5/2025
1596,25,33,2,12/5/2025
1597,21,91,3,1/4/2025
1598,13,28,4,12/7/2025
1599,9,33,1,2/13/2025
1600,17,63,3,5/20/2025
1601,2,8,4,8/20/2025
1602,4,47,3,1/27/2025
1603,14,34,2,12/9/2025
1604,18,87,3,5/13/2025
1605,18,63,3,10/13/2025
1606,3,37,4,10/27/2025
1607,21,78,3,6/17/2025
1608,8,38,2,2/9/2025
1609,15,94,3,2/27/2025
1610,13,44,1,9/23/2025
1611,22,61,2,6/23/2025
1612,22,82,4,9/27/2025
1613,10,9,4,12/9/2025
1614,7,37,4,7/31/2025
1615,12,60,4,9/5/2025
1616,12,83,2,1/6/2025
1617,4,96,3,6/8/2025
1618,2,37,1,4/17/2025
1619,20,13,1,9/1/2025
1620,3,62,1,6/30/2025
1621,10,88,2,6/26/2025
1622,24,5,1,10/13/2025
1623,3,78,3,3/20/2025
1624,25,89,4,5/10/2025
1625,22,71,1,7/22/2025
1626,10,94,2,9/1/2025
1627,13,91,4,4/28/2025
1628,7,63,2,8/20/2025
1629,8,43,1,6/26/2025
1630,2,16,3,3/8/2025
1631,2,97,1,10/18/2025
1632,13,18,1,1/5/2025
1633,10,3,4,12/18/2025
1634,19,88,1,6/4/2025
1635,21,79,1,1/30/2025
1636,24,54,3,11/4/2025
1637,1,72,3,11/4/2025
1638,12,8,4,5/4/2025
1639,20,75,1,11/21/2025
1640,7,13,3,6/11/2025
1641,8,51,3,11/24/2025
1642,20,70,4,5/13/2025
1643,4,62,3,10/31/2025
1644,10,65,3,12/14/2025
1645,4,89,4,6/10/2025
1646,15,25,4,12/26/2025
1647,13,32,4,3/18/2025
1648,9,90,1,9/26/2025
1649,1,3,3,1/3/2025
1650,25,35,4,7/30/2025
1651,6,80,4,1/18/2025
1652,12,37,3,1/7/2025
1653,6,95,1,9/16/2025
1654,14,41,2,5/18/2025
1655,8,100,1,7/1/2025
1656,25,23,2,9/4/2025
1657,1,57,1,3/27/2025
1658,21,11,3,8/14/2025
1659,6,8,3,12/25/2025
1660,2,48,3,2/7/2025
1661,17,97,3,4/24/2025
1662,12,26,2,2/5/2025
1663,24,27,1,6/15/2025
1664,4,2,3,8/29/2025
1665,4,55,2,6/6/2025
1666,19,36,3,7/16/2025
1667,18,1,1,11/16/2025
1668,4,45,4,8/16/2025
1669,9,5,1,1/24/2025
1670,4,3,4,4/14/2025
1671,16,15,1,2/26/2025
1672,19,81,3,11/22/2025
1673,1,32,3,6/4/2025
1674,18,11,1,7/7/2025
1675,25,57,1,10/13/2025
1676,17,44,2,2/14/2025
1677,6,23,2,11/17/2025
1678,4,52,4,1/7/2025
1679,12,61,3,2/13/2025
1680,4,78,1,9/21/2025
1681,24,25,4,9/29/2025
1682,21,16,4,5/17/2025
1683,13,55,1,10/2/2025
1684,4,16,2,7/6/2025
1685,16,7,1,10/26/2025
1686,5,78,2,4/20/2025
1687,23,84,3,9/9/2025
1688,17,77,4,5/28/2025
1689,3,25,4,3/9/2025
1690,2,57,3,7/27/2025
1691,5,45,2,1/6/2025
1692,3,35,2,4/28/2025
1693,16,71,3,7/10/2025
1694,24,73,2,6/23/2025
1695,11,85,1,10/13/2025
1696,5,80,4,1/11/2025
1697,4,10,3,7/3/2025
1698,4,88,2,10/8/2025
1699,10,80,1,5/2/2025
1700,18,19,4,8/2/2025
1701,25,94,3,8/27/2025
1702,13,89,2,9/10/2025
1703,20,56,1,8/23/2025
1704,6,14,3,9/19/2025
1705,6,75,2,8/2/2025
1706,25,53,4,5/25/2025
1707,15,12,4,2/15/2025
1708,4,17,1,4/24/2025
1709,6,9,2,7/23/2025
1710,8,60,2,2/24/2025
1711,16,32,1,8/5/2025
1712,18,19,3,10/22/2025
1713,11,17,3,1/13/2025
1714,20,14,3,10/9/2025
1715,12,64,4,6/7/2025
1716,15,28,4,9/18/2025
1717,2,72,2,6/29/2025
1718,9,69,3,5/28/2025
1719,3,67,3,8/11/2025
1720,12,90,1,11/14/2025
1721,11,18,2,4/9/2025
1722,15,40,2,8/21/2025
1723,3,80,2,8/8/2025
1724,17,32,4,9/28/2025
1725,9,3,2,10/27/2025
1726,11,91,4,10/13/2025
1727,7,58,2,3/14/2025
1728,4,6,3,4/7/2025
1729,17,60,2,5/1/2025
1730,6,7,4,3/30/2025
1731,11,87,4,1/24/2025
1732,24,62,3,3/1/2025
1733,11,17,3,7/28/2025
1734,15,28,1,3/31/2025
1735,15,83,4,8/7/2025
1736,7,61,3,4/12/2025
1737,4,7,1,10/12/2025
1738,19,68,2,1/11/2025
1739,14,99,2,6/18/2025
1740,16,96,3,8/10/2025
1741,16,61,2,9/15/2025
1742,8,69,3,5/10/2025
1743,4,79,1,10/3/2025
1744,22,5,1,4/7/2025
1745,17,37,4,7/25/2025
1746,3,81,4,8/6/2025
1747,19,26,2,1/10/2025
1748,8,17,4,10/26/2025
1749,8,78,4,4/18/2025
1750,18,12,3,3/24/2025
1751,17,65,1,3/18/2025
1752,1,65,3,8/6/2025
1753,2,55,4,5/18/2025
1754,16,46,2,8/18/2025
1755,2,99,3,4/23/2025
1756,24,31,4,3/18/2025
1757,4,74,3,12/10/2025
1758,12,83,3,3/18/2025
1759,5,66,3,12/6/2025
1760,20,70,3,2/6/2025
1761,25,52,1,4/12/2025
1762,4,51,4,4/26/2025
1763,16,62,1,5/1/2025
1764,9,48,4,5/7/2025
1765,7,18,3,9/27/2025
1766,12,69,4,8/7/2025
1767,2,92,1,11/8/2025
1768,10,80,1,5/23/2025
1769,15,31,1,10/13/2025
1770,1,20,2,3/27/2025
1771,23,44,3,11/19/2025
1772,3,26,2,12/26/2025
1773,5,68,4,4/18/2025
1774,2,87,2,9/4/2025
1775,16,52,1,1/10/2025
1776,6,70,3,2/11/2025
1777,25,5,1,1/25/2025
1778,13,66,1,7/23/2025
1779,8,77,1,2/12/2025
1780,18,8,3,11/30/2025
1781,3,57,2,1/2/2025
1782,5,41,4,1/14/2025
1783,12,96,1,4/18/2025
1784,17,24,3,4/19/2025
1785,13,45,3,12/20/2025
1786,14,11,4,1/22/2025
1787,17,59,4,9/30/2025
1788,12,50,4,3/10/2025
1789,20,64,3,1/12/2025
1790,11,14,4,6/8/2025
1791,15,67,4,11/5/2025
1792,6,84,1,4/25/2025
1793,20,59,3,8/16/2025
1794,6,33,2,8/15/2025
1795,19,95,1,1/13/2025
1796,10,53,1,6/6/2025
1797,12,78,3,11/5/2025
1798,11,36,3,11/19/2025
1799,12,77,1,11/12/2025
1800,20,16,3,11/24/2025
1801,25,78,3,6/10/2025
1802,2,14,3,12/23/2025
1803,3,16,2,3/2/2025
1804,9,1,1,8/27/2025
1805,15,46,4,3/30/2025
1806,17,47,1,1/25/2025
1807,12,13,4,5/15/2025
